id,detailed_type,categ_id,default_code,name,sale_ok,purchase_ok,uom_id,uom_po_id,route_ids
setup.product_template.1793,product,Minerals / Selenium,RVA070,"Selenium glycinate complex #3522, >1% Se",0,1,g,kg,Buy
setup.product_template.1794,product,Minerals / Sodium,RVA071,Sodium Bicarbonate,0,1,g,kg,Buy
setup.product_template.1795,product,Vitamins / Vitamin B1,RVA072,Thiamine HCl,0,1,g,kg,Buy
setup.product_template.1796,product,Vitamins / Vitamin B1,RVA072,"Thiamine HCl, >98.5%",0,1,g,kg,Buy
setup.product_template.1797,product,Minerals / Magnesium,RVA073,Magnesium citrate (Trimagnesium citrate anhydrous),0,1,g,kg,Buy
setup.product_template.1798,product,Minerals / Magnesium,RVA073,Magnesium Citrate Anhydrous >15% Mg,0,1,g,kg,Buy
setup.product_template.1799,product,Minerals / Potassium,RVA074,"Tripotassium citrate monohydrate, >35.6% K",0,1,g,kg,Buy
setup.product_template.1800,product,Minerals / Potassium,RVA075,"Trisodium citrate dihydrate, >23.22% Na",0,1,g,kg,Buy
setup.product_template.1801,product,Vitamins / Vitamin A retinol,RVA076,"Retinyl palmitate 250,000 IU/g",0,1,g,kg,Buy
setup.product_template.1802,product,Vitamins / Vitamin A retinol,RVA076,"Vitamin A (Retinyl palmitate) 250,000 IU/g",0,1,g,kg,Buy
setup.product_template.1803,product,Vitamins / Vitamin B12,RVA077,Methylcobalamin 1%,0,1,g,kg,Buy
setup.product_template.1804,product,Vitamins / Vitamin B12,RVA077,Vitamin B12 (Methylcobalamin) 1%,0,1,g,kg,Buy
setup.product_template.1805,product,Vitamins / Vitamin B2,RVA078,Riboflavin,0,1,g,kg,Buy
setup.product_template.1806,product,Vitamins / Vitamin B2,RVA078,Vitamin B2 (Riboflavin),0,1,g,kg,Buy
setup.product_template.1807,product,Vitamins / Vitamin B2,RVA079,Riboflavin-5'-phosphate,0,1,g,kg,Buy
setup.product_template.1808,product,Vitamins / Vitamin D,RVA080,"D3, Cholecalciferol 100k IU/g",0,1,g,kg,Buy
setup.product_template.1809,product,Vitamins / Vitamin D,RVA080,Vitamin D3 100k IU/g,0,1,g,kg,Buy
setup.product_template.1810,product,Vitamins / Vitamin E (d-alpha),RVA081,D-Alpha-Tocopheryl acetate 700 IU/g,0,1,g,kg,Buy
setup.product_template.1811,product,Vitamins / Vitamin E (d-alpha),RVA081,Vitamin E (as D-Alpha Tocopheryl Acetate) 700 IU/g,0,1,g,kg,Buy
setup.product_template.1812,product,Vitamins / Vitamin K,RVA083,Vitamin K1 10000 ppm,0,1,g,kg,Buy
setup.product_template.1813,product,Vitamins / Vitamin K,RVA083,Vitamin K1 (phytonadione) 1%,0,1,g,kg,Buy
setup.product_template.1814,product,Vitamins / Vitamin K,RVA084,Vitamin K2 MenaQ7 10000 ppm,0,1,g,kg,Buy
setup.product_template.1815,product,Vitamins / Vitamin K,RVA085,"Vitamin K2, MenaQ7 2000 ppm",0,1,g,kg,Buy
setup.product_template.1816,product,Minerals / Zinc,RVA086,Zinc arginate chelate,0,1,g,kg,Buy
setup.product_template.1817,product,Minerals / Zinc,RVA086,"Zinc arginate chelate, >10% Zn",0,1,g,kg,Buy
setup.product_template.1818,product,Minerals / Zinc,RVA087,Zinc Aspartate,0,1,g,kg,Buy
setup.product_template.1819,product,Minerals / Zinc,RVA088,"Zinc bisglycinate chelate, 3506",0,1,g,kg,Buy
setup.product_template.1820,product,Minerals / Zinc,RVA088,"Zinc bisglycinate chelate #3506, >20% Zn",0,1,g,kg,Buy
setup.product_template.1821,product,Minerals / Zinc,RVA089,Zinc citrate dihydrate,0,1,g,kg,Buy
setup.product_template.1822,product,Minerals / Zinc,RVA089,"Zinc citrate dihydrate, >31.3% Zn",0,1,g,kg,Buy
setup.product_template.1823,product,Minerals / Zinc,RVA091,Zinc monomethionine,0,1,g,kg,Buy
setup.product_template.1824,product,Minerals / Zinc,RVA091,"Zinc monomethionine, >20% Zn",0,1,g,kg,Buy
setup.product_template.1825,product,Minerals / Zinc,RVA092,Zinc orotate,0,1,g,kg,Buy
setup.product_template.1826,product,Minerals / Zinc,RVA093,Zinc oxide,0,1,g,kg,Buy
setup.product_template.1827,product,Minerals / Zinc,RVA093,"Zinc oxide, >80.34% Zn",0,1,g,kg,Buy
setup.product_template.1828,product,Minerals / Zinc,RVA094,Zinc Picolinate,0,1,g,kg,Buy
setup.product_template.1829,product,Vitamins / Vitamin B9 (Folate),RVA100,Organic Folate,0,1,g,kg,Buy
setup.product_template.1830,product,Minerals / Calcium,RVA127,Calcium Citrate,0,1,g,kg,Buy
setup.product_template.1831,product,Ingredients / Others,RVA127,"Calcium Citrate >97.5%, >21.1% Ca (LOW LEAD)",0,1,g,kg,Buy
setup.product_template.1832,product,Minerals / Copper,RVA128,Copper Gluconate,0,1,g,kg,Buy
setup.product_template.1833,product,Minerals / Manganese,RVA130,Manganese Gluconate,0,1,g,kg,Buy
setup.product_template.1834,product,Vitamins / Vitamin B12,RVA131,Cyanocobalamin,0,1,g,kg,Buy
setup.product_template.1835,product,Ingredients / Others,RVA131,"Cyanocobalamin 1%, on DCP anhydrous",0,1,g,kg,Buy
setup.product_template.1836,product,Vitamins / Vitamin B1,RVA135,Thiamine Mononitrate,0,1,g,kg,Buy
setup.product_template.1837,product,Minerals / Magnesium,RVA200,Magnesium citrate (Trimagnesium citrate anhydrous),0,1,g,kg,Buy
setup.product_template.1838,product,Minerals / Magnesium,RVA200,"Magnesium Citrate Anhydrous 30% Mg, (powdered)",0,1,g,kg,Buy
setup.product_template.1839,product,Minerals / Sodium,RVA205,Sodium chloride,0,1,g,kg,Buy
setup.product_template.1840,product,Minerals / Sodium,RVA205,"Sodium Chloride, >39.34 Na",0,1,g,kg,Buy
setup.product_template.1841,product,Minerals / Boron,RVA206,Bororganic Glycine,0,1,g,kg,Buy
setup.product_template.1842,product,Vitamins / Vitamin A beta carotene,RVA209,Beta carotene 20%,0,1,g,kg,Buy
setup.product_template.1843,product,Vitamins / Vitamin A beta carotene,RVA209,Beta carotene 20% CWS,0,1,g,kg,Buy
setup.product_template.1844,product,Minerals / Boron,RVA210,Boron Chelate,0,1,g,kg,Buy
setup.product_template.1845,product,Minerals / Iron,RVA211,Iron Ferrous Fumarate,0,1,g,kg,Buy
setup.product_template.1846,product,Minerals / Magnesium,RVA216,"Magnesium bisglycinate 18%, buffered MG15180201",0,1,g,kg,Buy
setup.product_template.1847,product,Minerals / Copper,RVA221,Copper Sulfate 50%,0,1,g,kg,Buy
setup.product_template.1848,product,Minerals / Magnesium,RVA222,Magnesium Citrate,0,1,g,kg,Buy
setup.product_template.1849,product,Minerals / Magnesium,RVA222,"Magnesium Citrate Anhydrous 30% Mg, (granular)",0,1,g,kg,Buy
setup.product_template.1850,product,Components / Capsule,RWA002,0 Clear/Clear Gelatin,0,1,Units,Units,Buy
setup.product_template.1851,product,Components / Capsule,RWA019,0 Veggie Clear,0,1,Units,Units,Buy
setup.product_template.1852,product,Components / Capsule,RWA027,00 Clear/Clear Gelatin,0,1,Units,Units,Buy
setup.product_template.1853,product,Components / Capsule,RWA033,00 Gelatin Purple/Purple,0,1,Units,Units,Buy
setup.product_template.1854,product,Components / Capsule,RWA035,00 Green Green Opaque Gelatin,0,1,Units,Units,Buy
setup.product_template.1855,product,Components / Capsule,RWA041,00 Orange/Orange Gelatin,0,1,Units,Units,Buy
setup.product_template.1856,product,Components / Capsule,RWA043,00 Plantcaps clear/clear,0,1,Units,Units,Buy
setup.product_template.1857,product,Components / Capsule,RWA049,00 Sw.Orange/Sw Orange,0,1,Units,Units,Buy
setup.product_template.1858,product,Components / Capsule,RWA052,00 Veggie Clear,0,1,Units,Units,Buy
setup.product_template.1859,product,Components / Capsule,RWA053,00 Veggie Clear Elongated,0,1,Units,Units,Buy
setup.product_template.1860,product,Components / Capsule,RWA054,00 Veggie White,0,1,Units,Units,Buy
setup.product_template.1861,product,Components / Capsule,RWA057,4 (Four) Veggie Clear/Clear,0,1,Units,Units,Buy
setup.product_template.1862,product,Components / Capsule,RWA062,Size 1 Veggie Clear/Clear,0,1,Units,Units,Buy
setup.product_template.1863,product,Components / Capsule,RWA065,Size 00 Gelatin Blue/White,0,1,Units,Units,Buy
setup.product_template.1864,product,Minerals / Calcium,,Calcium (as Aquamin Mg-S),0,1,g,kg,Buy
setup.product_template.1865,product,Minerals / Calcium,,Calcium (as Aquamin S),0,1,g,kg,Buy
setup.product_template.1866,product,Minerals / Calcium,,Calcium (as Aquamin F),0,1,g,kg,Buy
setup.product_template.1867,product,Minerals / Calcium,,Calcium bisglycinate chelate taste free,0,1,g,kg,Buy
setup.product_template.1868,product,Minerals / Calcium,,Calcium citrate,0,1,g,kg,Buy
setup.product_template.1869,product,Minerals / Calcium,,Calcium Citrate (Low Lead),0,1,g,kg,Buy
setup.product_template.1870,product,Minerals / Calcium,,Calcium potassium phosphate citrate (Calci-K),0,1,g,kg,Buy
setup.product_template.1871,product,Minerals / Chromium,,Chromium nicotinate glycinate chelate,0,1,g,kg,Buy
setup.product_template.1872,product,Minerals / Iodine,,Iodine Chelate,0,1,g,kg,Buy
setup.product_template.1873,product,Minerals / Iron,,Iron Ferrous Fumarate,0,1,g,kg,Buy
setup.product_template.1874,product,Minerals / Magnesium,,Magnesium hydroxide,0,1,g,kg,Buy
setup.product_template.1875,product,Minerals / Magnesium,,Magnesium glycinate glutamine chelate 3527,0,1,g,kg,Buy
setup.product_template.1876,product,Minerals / Phosphorus,,Calcium potassium phosphate citrate (as Calci-K),0,1,g,kg,Buy
setup.product_template.1877,product,Minerals / Potassium,,Potassium citrate (Tripotassium citrate monohydrate),0,1,g,kg,Buy
setup.product_template.1878,product,Minerals / Potassium,,Calcium potassium phosphate citrate (Calci-K),0,1,g,kg,Buy
setup.product_template.1879,product,Minerals / Potassium,,Potassium phosphate anhydrous (Dipotassium phosphate),0,1,g,kg,Buy
setup.product_template.1880,product,Minerals / Potassium,,Potassium Nitrate,0,1,g,kg,Buy
setup.product_template.1881,product,Minerals / Sodium,,Pink himalayan sea salt,0,1,g,kg,Buy
setup.product_template.1882,product,Minerals / Sodium,,Sodium citrate (Trisodium citrate dihydrate),0,1,g,kg,Buy
setup.product_template.1883,product,Minerals / Sodium,,Sodium gluconate,0,1,g,kg,Buy
setup.product_template.1884,product,Minerals / Sodium,,Sodium BHB,0,1,g,kg,Buy
setup.product_template.1885,product,Minerals / Sodium,,Sodium Hyaluronate,0,1,g,kg,Buy
setup.product_template.1886,product,Minerals / Vanadium,,Vanadium nicotinate glycinate chelate,0,1,g,kg,Buy
setup.product_template.1887,product,Vitamins / Vitamin A retinol,,"Retinyl palmitate 500,000 IU/g",0,1,g,kg,Buy
setup.product_template.1888,product,Vitamins / Vitamin D,,"D2 (vegan) Ergocalciferol, Earthlight 40,000 IU/g",0,1,g,kg,Buy
setup.product_template.1889,product,Vitamins / Vitamin D,,"D3, (Vegan)",0,1,g,kg,Buy
setup.product_template.1890,product,Samples / Capsule,,Prime HGH,1,0,Units,Units,Manufacture
setup.product_template.1891,product,Samples / Powder,,Pefect Maca Powder Unflavored 30sv.,1,0,Units,Units,Manufacture
setup.product_template.1892,product,Samples / Capsule,,Sea Moss Capsules 60ct,1,0,Units,Units,Manufacture
setup.product_template.1893,product,Samples / Powder,,Ultimate Mangesium Poder Blueberry Lemonade Flv. 30sv.,1,0,Units,Units,Manufacture
setup.product_template.1894,product,Samples / Powder,,Peak O2,1,0,Units,Units,Manufacture
setup.product_template.1895,product,Samples / Capsule,,Menopause,1,0,Units,Units,Manufacture
setup.product_template.1896,product,Samples / Capsule,,L- Tryptophan,1,0,Units,Units,Manufacture
setup.product_template.1897,product,Samples / Capsule,,Chrysin,1,0,Units,Units,Manufacture
setup.product_template.1898,product,Samples / Powder,,Premama Energy Boost,1,0,Units,Units,Manufacture
setup.product_template.1899,product,Samples / Powder,,Premama Balance,1,0,Units,Units,Manufacture
setup.product_template.1900,product,Samples / Powder,,Premama Lactation,1,0,Units,Units,Manufacture
setup.product_template.1901,product,Samples / Powder,,Premama Fertility Support for Her,1,0,Units,Units,Manufacture
setup.product_template.1902,product,Samples / Capsule,,Premama Postnatal Vitamin,1,0,Units,Units,Manufacture
setup.product_template.1903,product,Samples / Powder,,Multi Powder,1,0,Units,Units,Manufacture
setup.product_template.1904,product,Samples / Capsule,,Trans-resveratrol 120ct,1,0,Units,Units,Manufacture
setup.product_template.1905,product,Samples / Powder,,Maca Powder,1,0,Units,Units,Manufacture
setup.product_template.1906,product,Samples / Capsule,,Ashwagandha (with generic material),1,0,Units,Units,Manufacture
setup.product_template.1907,product,Samples / Capsule,,NAC 120ct,1,0,Units,Units,Manufacture
setup.product_template.1908,product,Samples / Capsule,,CoQ10,1,0,Units,Units,Manufacture
setup.product_template.1909,product,Samples / Powder,,Hyde Nightmare Pre-workout,1,0,Units,Units,Manufacture
setup.product_template.1910,product,Samples / Powder,,Hydro BCAA + EAA,1,0,Units,Units,Manufacture
setup.product_template.1911,product,Samples / Powder,,Thermo,1,0,Units,Units,Manufacture
setup.product_template.1912,product,Samples / Capsule,,360 Sunshield,1,0,Units,Units,Manufacture
setup.product_template.1913,product,Samples / Powder,,Protein - Dark Chocolate,1,0,Units,Units,Manufacture
setup.product_template.1914,product,Samples / Powder,,OxyShred Thermogenic Kiwi Strawberry,1,0,Units,Units,Manufacture
setup.product_template.1915,product,Samples / Powder,,OxyShred Thermogenic Mango,1,0,Units,Units,Manufacture
setup.product_template.1916,product,Samples / Powder,,OxyShred Thermogenic Gummy Snake,1,0,Units,Units,Manufacture
setup.product_template.1917,product,Samples / Powder,,OxyShred Thermogenic Peach Candy Rings,1,0,Units,Units,Manufacture
setup.product_template.1918,product,Samples / Powder,,OxyShred Thermogenic Juicy Watermelon,1,0,Units,Units,Manufacture
setup.product_template.1919,product,Samples / Powder,,OxyShred Hardcore Grape Bubble Gum,1,0,Units,Units,Manufacture
setup.product_template.1920,product,Samples / Powder,,Maxa1 Whey (black tea & hojicha flavor),1,0,Units,Units,Manufacture
setup.product_template.1921,product,Samples / Powder,,OxyShred Non-stim Kiss My Peach,1,0,Units,Units,Manufacture
setup.product_template.1922,product,Samples / Powder,,OxyShred Non-stim Strawberry Sunrise,1,0,Units,Units,Manufacture
setup.product_template.1923,product,Samples / Powder,,OxyShred Non-stim Mojito,1,0,Units,Units,Manufacture
setup.product_template.1924,product,Samples / Powder,,OxyGreens Forest Berries,1,0,Units,Units,Manufacture
setup.product_template.1925,product,Samples / Powder,,OxyGreens Strawberry Margarita,1,0,Units,Units,Manufacture
setup.product_template.1926,product,Samples / Powder,,Colostrum V1,1,0,Units,Units,Manufacture
setup.product_template.1927,product,Samples / Powder,,Colostrum V2,1,0,Units,Units,Manufacture
setup.product_template.1928,product,Samples / Powder,,Oxy Shred Non-Stim Raspberry Kisses (previously PID-301),1,0,Units,Units,Manufacture
setup.product_template.1929,product,Samples / Powder,,OxyGreens Pineapple (previously PID-310),1,0,Units,Units,Manufacture
setup.product_template.1930,product,Samples / Powder,,Oxyshred Hardcore Juicy Watermelon / Watermelon Cnady,1,0,Units,Units,Manufacture
setup.product_template.1931,product,Samples / Powder,,Oxyshred Thermogenic Pink Grapefruit,1,0,Units,Units,Manufacture
setup.product_template.1932,product,Samples / Powder,,Oxyshred Thermogenic Raspberry Refresh,1,0,Units,Units,Manufacture
setup.product_template.1933,product,Samples / Powder,,Oxyshred Thermogenic Bahama Breeze,1,0,Units,Units,Manufacture
setup.product_template.1934,product,Samples / Powder,,Oxyshred Thermogenic Lychee Daiquiri,1,0,Units,Units,Manufacture
setup.product_template.1935,product,Samples / Powder,,Oxyshred Hardcore Lemon Sherbert,1,0,Units,Units,Manufacture
setup.product_template.1936,product,Samples / Powder,,Oxyshred Hardcore Cali Cola,1,0,Units,Units,Manufacture
setup.product_template.1937,product,Samples / Powder,,Oxyshred Hardcore Sour Creepy Crawlies,1,0,Units,Units,Manufacture
setup.product_template.1938,product,Samples / Powder,,Oxyshred Non-stim Appletini,1,0,Units,Units,Manufacture
setup.product_template.1939,product,Samples / Powder,,Oxyshred Non-stim Honeydew,1,0,Units,Units,Manufacture
setup.product_template.1940,product,Samples / Powder,,Hydrasurge,1,0,Units,Units,Manufacture
setup.product_template.1941,product,Samples / Powder,,Nitrosurge Plantbased,1,0,Units,Units,Manufacture
setup.product_template.1942,product,Samples / Powder,,Pumpsurge Max,1,0,Units,Units,Manufacture
setup.product_template.1943,product,Samples / Powder,,Nitrosurge (Sour Watermelon),1,0,Units,Units,Manufacture
setup.product_template.1944,product,Samples / Powder,,Hydration,1,0,Units,Units,Manufacture
setup.product_template.1945,product,Samples / Powder,,Sea Moss,1,0,Units,Units,Manufacture
setup.product_template.1946,product,Samples / Powder,,Colostrum,1,0,Units,Units,Manufacture
setup.product_template.1947,product,Samples / Powder,,Pro Performance EAA,1,0,Units,Units,Manufacture
setup.product_template.1948,product,Samples / Powder,,Whey Protein Blend,1,0,Units,Units,Manufacture
setup.product_template.1949,product,Samples / Powder,,Hydraulic,1,0,Units,Units,Manufacture
setup.product_template.1950,product,Samples / Powder,,All in one Pre,1,0,Units,Units,Manufacture
setup.product_template.1951,product,Samples,,Creatine,1,0,Units,Units,Manufacture
setup.product_template.1952,product,Samples / Powder,,High Stim Pre,1,0,Units,Units,Manufacture
setup.product_template.1953,product,Samples / Powder,,Oxyshred Thermogenic WIld Melon,1,0,Units,Units,Manufacture
setup.product_template.1954,product,Samples / Powder,,Oxyshred Thermogenic Mandarin Twist,1,0,Units,Units,Manufacture
setup.product_template.1955,product,Samples / Powder,,Oxyshred Thermogenic Guava Paradise,1,0,Units,Units,Manufacture
setup.product_template.1956,product,Samples / Powder,,Creatine 60 serv,1,0,Units,Units,Manufacture
setup.product_template.1957,product,Samples / Powder,,Thavage Peach Bum,1,0,Units,Units,Manufacture
setup.product_template.1958,product,Samples / Powder,,Coffee Blend,1,0,Units,Units,Manufacture
setup.product_template.1959,product,Samples / Powder,,Super Blues,1,0,Units,Units,Manufacture
setup.product_template.1960,product,Samples / Powder,,Super Reds,1,0,Units,Units,Manufacture
setup.product_template.1961,product,Samples / Capsule,,Super Fat Burner with MCT,1,0,Units,Units,Manufacture
setup.product_template.1962,product,Samples / Capsule,,Ashwagandha,1,0,Units,Units,Manufacture
setup.product_template.1963,product,Samples / Capsule,,Magnesium glycinate,1,0,Units,Units,Manufacture
setup.product_template.1964,product,Samples / Powder,,Cinnamon Crunch Cereal Whey Isolate,1,0,Units,Units,Manufacture
setup.product_template.1965,product,Samples / Powder,,Vanilla Oatmeal Cookie Whey Isolate,1,0,Units,Units,Manufacture
setup.product_template.1966,product,Samples / Powder,,Essentials PWO Peach Mango,1,0,Units,Units,Manufacture
setup.product_template.1967,product,Samples / Powder,,Thavage Secret Stuff,1,0,Units,Units,Manufacture
setup.product_template.1968,product,Samples / Powder,,Thavage 5 Peat,1,0,Units,Units,Manufacture
setup.product_template.1969,product,Samples / Powder,,Essentials PWO Fruit Burst,1,0,Units,Units,Manufacture
setup.product_template.1970,product,Samples / Powder,,CBUM Chocolate Peanut Butter Whey Iso,1,0,Units,Units,Manufacture
setup.product_template.1971,product,Samples / Powder,,Thavage Blackberry Lemonade (resub with client specs),1,0,Units,Units,Manufacture
setup.product_template.1972,product,Samples / Powder,,--,1,0,Units,Units,Manufacture
setup.product_template.1973,product,Samples / Powder,,Extreme PWO,1,0,Units,Units,Manufacture
